commits_total,merge_conflicts,bus_factor,refactor_commits,fix_commits,feature_commits,docs_commits,test_commits,refactor_ratio,fix_ratio,feature_ratio,docs_ratio,test_ratio,active_days,team_size,kpi_score
231,17,6,46,112,38,33,80,0.1488673139158576,0.36245954692556637,0.12297734627831715,0.10679611650485436,0.2588996763754045,311,13,44.43826750011083
187,5,1,44,81,26,15,56,0.1981981981981982,0.36486486486486486,0.11711711711711711,0.06756756756756757,0.25225225225225223,175,12,28.559422436134764
252,7,4,17,116,105,40,7,0.05964912280701754,0.4070175438596491,0.3684210526315789,0.14035087719298245,0.02456140350877193,59,12,43.343306897380444
233,15,5,50,36,64,44,65,0.19305019305019305,0.138996138996139,0.2471042471042471,0.16988416988416988,0.25096525096525096,361,11,46.47030200454858
311,15,7,22,121,89,47,49,0.06707317073170732,0.36890243902439024,0.27134146341463417,0.14329268292682926,0.14939024390243902,277,6,46.965252255262286
295,7,4,79,147,88,36,48,0.1984924623115578,0.3693467336683417,0.22110552763819097,0.09045226130653267,0.12060301507537688,292,10,39.53768844221105
146,11,4,90,71,44,25,13,0.37037037037037035,0.29218106995884774,0.18106995884773663,0.102880658436214,0.053497942386831275,300,12,17.969671345622643
430,20,5,41,143,89,39,62,0.10962566844919786,0.38235294117647056,0.23796791443850268,0.10427807486631016,0.1657754010695187,323,6,48.99685004761557
116,19,3,68,15,130,25,29,0.2546816479400749,0.056179775280898875,0.4868913857677903,0.09363295880149813,0.10861423220973783,127,6,31.754707300805503
139,6,6,60,24,188,4,16,0.2054794520547945,0.0821917808219178,0.6438356164383562,0.0136986301369863,0.0547945205479452,332,15,54.109589041095894
111,15,8,52,129,79,5,29,0.17687074829931973,0.4387755102040816,0.2687074829931973,0.017006802721088437,0.09863945578231292,302,2,40.05535364830863
91,12,3,41,54,55,16,61,0.18061674008810572,0.23788546255506607,0.2422907488986784,0.07048458149779736,0.2687224669603524,48,12,33.054010017500445
193,3,6,81,70,88,26,33,0.27181208053691275,0.2348993288590604,0.2953020134228188,0.087248322147651,0.11073825503355705,329,2,45.71154730164568
433,18,6,60,51,175,6,19,0.19292604501607716,0.1639871382636656,0.5627009646302251,0.01929260450160772,0.06109324758842444,69,9,43.437166894243056
440,16,2,82,35,96,5,23,0.34024896265560167,0.14522821576763487,0.3983402489626556,0.02074688796680498,0.0954356846473029,29,9,14.330870232478826
460,10,1,37,16,164,0,8,0.16444444444444445,0.07111111111111111,0.7288888888888889,0.0,0.035555555555555556,158,13,34.94216133942161
340,17,3,92,37,166,24,54,0.24664879356568364,0.09919571045576407,0.4450402144772118,0.064343163538874,0.1447721179624665,23,14,29.929009511917442
482,8,5,7,127,130,29,79,0.01881720430107527,0.34139784946236557,0.34946236559139787,0.07795698924731183,0.21236559139784947,133,8,44.7278317867138
322,3,8,98,25,32,1,71,0.43171806167400884,0.11013215859030837,0.14096916299559473,0.004405286343612335,0.31277533039647576,163,5,28.195431778408057
76,20,2,18,111,112,16,28,0.06315789473684211,0.3894736842105263,0.3929824561403509,0.056140350877192984,0.09824561403508772,206,11,33.73419850997356
230,10,7,59,109,77,26,5,0.213768115942029,0.39492753623188404,0.27898550724637683,0.09420289855072464,0.018115942028985508,111,14,34.52779432201708
352,3,3,41,78,77,21,18,0.17446808510638298,0.33191489361702126,0.3276595744680851,0.08936170212765958,0.07659574468085106,52,10,42.361264937336045
274,12,5,38,114,61,30,32,0.13818181818181818,0.41454545454545455,0.22181818181818183,0.10909090909090909,0.11636363636363636,34,13,41.01120797011208
444,6,1,91,117,100,34,44,0.23575129533678757,0.30310880829015546,0.25906735751295334,0.08808290155440414,0.11398963730569948,202,7,25.552097380935486
445,5,7,79,116,55,50,23,0.24458204334365324,0.3591331269349845,0.17027863777089783,0.15479876160990713,0.07120743034055728,202,14,40.236163535349256
335,2,5,64,93,159,26,26,0.17391304347826086,0.25271739130434784,0.4320652173913043,0.07065217391304347,0.07065217391304347,142,12,55.657162001191196
136,17,3,79,149,34,8,18,0.2743055555555556,0.5173611111111112,0.11805555555555555,0.027777777777777776,0.0625,151,12,16.55113203957382
491,17,4,23,135,50,30,63,0.07641196013289037,0.4485049833887043,0.16611295681063123,0.09966777408637874,0.20930232558139536,232,2,40.673098803076506
393,5,2,82,19,140,50,34,0.2523076923076923,0.05846153846153846,0.4307692307692308,0.15384615384615385,0.10461538461538461,67,12,34.35626975763963
379,4,1,62,111,170,32,14,0.15938303341902313,0.2853470437017995,0.4370179948586118,0.08226221079691516,0.03598971722365039,340,15,40.17681445223087
68,16,1,45,101,115,9,50,0.140625,0.315625,0.359375,0.028125,0.15625,317,2,31.779965753424655
479,16,2,10,83,189,33,24,0.029498525073746312,0.2448377581120944,0.5575221238938053,0.09734513274336283,0.07079646017699115,151,5,34.39002707398876
139,10,2,90,100,78,9,25,0.2980132450331126,0.33112582781456956,0.2582781456953642,0.029801324503311258,0.08278145695364239,182,11,15.724938764401703
77,16,4,64,121,151,27,35,0.16080402010050251,0.30402010050251255,0.3793969849246231,0.0678391959798995,0.08793969849246232,235,3,40.82721828319681
428,3,7,16,102,145,8,19,0.05517241379310345,0.35172413793103446,0.5,0.027586206896551724,0.06551724137931035,153,9,56.268304204062346
307,18,5,6,90,34,43,70,0.024691358024691357,0.37037037037037035,0.13991769547325103,0.17695473251028807,0.2880658436213992,284,5,42.55296239923333
192,10,3,51,68,146,15,33,0.16293929712460065,0.21725239616613418,0.46645367412140576,0.04792332268370607,0.10543130990415335,160,4,38.169416604665415
173,2,1,20,69,82,34,34,0.08368200836820083,0.28870292887029286,0.34309623430962344,0.14225941422594143,0.14225941422594143,352,14,47.85120651114805
245,10,2,15,132,31,8,74,0.057692307692307696,0.5076923076923077,0.11923076923076924,0.03076923076923077,0.2846153846153846,73,4,27.096153846153847
155,19,6,62,100,109,26,67,0.17032967032967034,0.27472527472527475,0.29945054945054944,0.07142857142857142,0.18406593406593408,90,15,42.125733855185906
187,8,4,93,122,126,8,37,0.24093264248704663,0.3160621761658031,0.32642487046632124,0.02072538860103627,0.09585492227979274,243,15,34.556746397899076
257,6,7,58,131,98,49,27,0.15977961432506887,0.3608815426997245,0.2699724517906336,0.1349862258953168,0.0743801652892562,191,8,48.36850447186686
360,14,3,84,135,184,45,35,0.17391304347826086,0.2795031055900621,0.38095238095238093,0.09316770186335403,0.07246376811594203,250,8,36.21140701664823
231,5,4,14,130,129,2,60,0.041791044776119404,0.3880597014925373,0.3850746268656716,0.005970149253731343,0.1791044776119403,239,11,47.7590472296054
470,6,1,35,36,103,29,71,0.12773722627737227,0.13138686131386862,0.3759124087591241,0.10583941605839416,0.2591240875912409,194,6,42.2013298670133
314,5,6,34,131,186,45,72,0.07264957264957266,0.2799145299145299,0.3974358974358974,0.09615384615384616,0.15384615384615385,135,8,55.87709284627094
65,17,1,5,138,92,46,26,0.016286644951140065,0.4495114006514658,0.2996742671009772,0.1498371335504886,0.08469055374592833,87,13,21.91816518673866
196,20,2,91,133,67,14,72,0.2413793103448276,0.35278514588859416,0.17771883289124668,0.03713527851458886,0.1909814323607427,115,14,20.092583845063768
412,5,2,9,44,146,0,18,0.041474654377880185,0.20276497695852536,0.6728110599078341,0.0,0.08294930875576037,123,6,44.21258127643456
83,3,6,37,136,153,47,18,0.09462915601023018,0.34782608695652173,0.391304347826087,0.12020460358056266,0.04603580562659847,253,9,60.743247030795644
177,17,5,61,118,71,7,49,0.19934640522875818,0.38562091503267976,0.23202614379084968,0.02287581699346405,0.16013071895424835,347,5,39.3449279255081
311,10,1,39,69,172,26,63,0.10569105691056911,0.18699186991869918,0.46612466124661245,0.07046070460704607,0.17073170731707318,265,9,38.65994728440435
125,2,2,14,143,157,34,37,0.03636363636363636,0.37142857142857144,0.4077922077922078,0.08831168831168831,0.09610389610389611,353,6,45.86159046433019
258,12,4,17,69,62,50,11,0.08133971291866028,0.33014354066985646,0.2966507177033493,0.23923444976076555,0.05263157894736842,98,6,42.89270498787442
234,20,7,78,67,86,13,39,0.2756183745583039,0.23674911660777384,0.303886925795053,0.045936395759717315,0.13780918727915195,324,7,34.72104167675106
437,18,5,55,58,74,26,27,0.22916666666666666,0.24166666666666667,0.30833333333333335,0.10833333333333334,0.1125,317,14,39.63413242009132
107,17,8,45,51,68,3,50,0.2073732718894009,0.2350230414746544,0.31336405529953915,0.013824884792626729,0.2304147465437788,243,12,41.208951455084915
378,15,7,52,12,169,17,71,0.16199376947040497,0.037383177570093455,0.5264797507788161,0.0529595015576324,0.22118380062305296,105,11,50.316860837280764
391,11,3,91,104,82,49,22,0.2614942528735632,0.2988505747126437,0.23563218390804597,0.14080459770114942,0.06321839080459771,85,6,23.10691229727602
316,16,3,88,111,117,9,11,0.2619047619047619,0.33035714285714285,0.3482142857142857,0.026785714285714284,0.03273809523809524,291,4,25.65892041748206
355,19,3,85,142,93,25,6,0.24216524216524216,0.4045584045584046,0.26495726495726496,0.07122507122507123,0.017094017094017096,19,5,21.832923545252314
193,11,2,54,140,118,43,19,0.1443850267379679,0.37433155080213903,0.3155080213903743,0.11497326203208556,0.05080213903743316,129,10,31.104021683393164
103,2,6,50,57,89,2,53,0.199203187250996,0.22709163346613545,0.3545816733067729,0.00796812749003984,0.21115537848605578,229,10,54.320253233640784
105,20,5,21,59,24,31,28,0.12883435582822086,0.3619631901840491,0.147239263803681,0.1901840490797546,0.17177914110429449,309,13,46.74821413564165
494,7,7,21,42,177,29,6,0.07636363636363637,0.15272727272727274,0.6436363636363637,0.10545454545454545,0.02181818181818182,244,8,59.115193026151935
292,3,4,7,38,103,44,22,0.03271028037383177,0.17757009345794392,0.48130841121495327,0.205607476635514,0.102803738317757,355,6,57.27422865190116
463,20,2,32,78,141,0,21,0.11764705882352941,0.2867647058823529,0.5183823529411765,0.0,0.07720588235294118,165,2,37.741891619661565
500,7,7,39,99,120,33,11,0.1291390728476821,0.32781456953642385,0.3973509933774834,0.10927152317880795,0.03642384105960265,18,9,49.33266805769754
429,1,2,100,14,41,35,33,0.4484304932735426,0.06278026905829596,0.18385650224215247,0.15695067264573992,0.14798206278026907,319,5,20.89228453836231
230,18,3,39,74,88,33,78,0.125,0.23717948717948717,0.28205128205128205,0.10576923076923077,0.25,147,3,40.74446786090622
378,10,4,77,18,50,28,7,0.42777777777777776,0.1,0.2777777777777778,0.15555555555555556,0.03888888888888889,344,12,17.54566210045663
361,13,1,21,118,102,43,71,0.059154929577464786,0.3323943661971831,0.28732394366197184,0.12112676056338029,0.2,203,6,30.23152614316033
116,9,8,24,147,89,37,50,0.069164265129683,0.42363112391930835,0.2564841498559078,0.10662824207492795,0.1440922190201729,90,15,44.64930322529707
264,12,1,25,44,68,5,58,0.125,0.22,0.34,0.025,0.29,136,4,33.31301369863014
203,0,1,21,71,169,9,61,0.0634441087613293,0.21450151057401812,0.5105740181268882,0.027190332326283987,0.18429003021148035,20,9,47.17427471754335
53,7,4,37,123,140,42,71,0.08958837772397095,0.29782082324455206,0.3389830508474576,0.1016949152542373,0.17191283292978207,297,7,51.88084181896579
421,3,6,40,105,55,46,13,0.15444015444015444,0.40540540540540543,0.21235521235521235,0.1776061776061776,0.05019305019305019,92,9,50.69849791082668
434,17,6,10,104,188,30,36,0.02717391304347826,0.2826086956521739,0.5108695652173914,0.08152173913043478,0.09782608695652174,227,8,46.04437164979154
182,7,6,55,130,50,23,71,0.16717325227963525,0.3951367781155015,0.1519756838905775,0.06990881458966565,0.21580547112462006,196,13,44.67733272265479
456,6,8,22,33,161,36,70,0.06832298136645963,0.10248447204968944,0.5,0.11180124223602485,0.21739130434782608,53,14,57.81298391899941
171,19,2,87,17,90,5,46,0.3551020408163265,0.06938775510204082,0.3673469387755102,0.02040816326530612,0.18775510204081633,338,4,18.670953312831987
404,12,4,76,148,27,19,56,0.2331288343558282,0.4539877300613497,0.08282208588957055,0.05828220858895705,0.17177914110429449,270,7,28.118875535759308
356,20,2,66,134,44,15,74,0.1981981981981982,0.4024024024024024,0.13213213213213212,0.04504504504504504,0.2222222222222222,227,3,24.90838783989469
430,2,1,63,140,60,38,5,0.20588235294117646,0.45751633986928103,0.19607843137254902,0.12418300653594772,0.016339869281045753,102,6,29.292685110573913
460,1,3,58,145,114,19,44,0.15263157894736842,0.3815789473684211,0.3,0.05,0.11578947368421053,99,4,47.02721701514059
444,12,7,69,133,141,31,49,0.16312056737588654,0.3144208037825059,0.3333333333333333,0.07328605200945626,0.11583924349881797,155,3,42.98617183198938
204,16,5,67,13,85,36,11,0.3160377358490566,0.06132075471698113,0.4009433962264151,0.16981132075471697,0.05188679245283019,149,5,32.748643060222285
468,18,5,23,104,150,21,47,0.06666666666666667,0.30144927536231886,0.43478260869565216,0.06086956521739131,0.13623188405797101,222,11,48.678777049831254
479,0,3,73,125,192,16,70,0.15336134453781514,0.26260504201680673,0.40336134453781514,0.03361344537815126,0.14705882352941177,203,6,53.362754690917455
412,12,8,31,126,143,37,58,0.07848101265822785,0.3189873417721519,0.3620253164556962,0.09367088607594937,0.1468354430379747,331,14,50.43298075255767
144,18,5,72,92,74,16,43,0.24242424242424243,0.30976430976430974,0.24915824915824916,0.05387205387205387,0.1447811447811448,243,4,35.16378395830451
288,7,4,86,129,165,17,79,0.18067226890756302,0.2710084033613445,0.34663865546218486,0.03571428571428571,0.16596638655462184,238,2,43.84430758604812
195,5,4,21,117,33,46,64,0.07473309608540925,0.41637010676156583,0.11743772241992882,0.16370106761565836,0.2277580071174377,350,12,50.198435138692545
444,4,2,14,97,172,16,67,0.03825136612021858,0.2650273224043716,0.46994535519125685,0.04371584699453552,0.1830601092896175,102,10,42.56392694063926
191,7,5,40,21,44,44,75,0.17857142857142858,0.09375,0.19642857142857142,0.19642857142857142,0.33482142857142855,21,8,48.78320694716242
226,5,1,28,113,144,48,56,0.07197943444730077,0.29048843187660667,0.37017994858611825,0.12339331619537275,0.14395886889460155,84,12,38.71752297777934
154,6,3,64,92,170,6,36,0.17391304347826086,0.25,0.46195652173913043,0.016304347826086956,0.09782608695652174,82,14,41.052635497319834
154,13,5,54,65,183,24,26,0.1534090909090909,0.1846590909090909,0.5198863636363636,0.06818181818181818,0.07386363636363637,230,3,49.2586394769614
254,11,8,35,150,158,35,62,0.07954545454545454,0.3409090909090909,0.35909090909090907,0.07954545454545454,0.1409090909090909,328,13,49.92496886674969
448,18,3,42,135,135,48,37,0.10579345088161209,0.34005037783375314,0.34005037783375314,0.12090680100755667,0.09319899244332494,339,8,43.20554846278596
183,10,7,52,33,185,39,64,0.13941018766756033,0.08847184986595175,0.4959785522788204,0.10455764075067024,0.17158176943699732,313,5,54.22064710419039
400,9,5,12,123,142,43,17,0.03560830860534125,0.3649851632047478,0.42136498516320475,0.12759643916913946,0.050445103857566766,294,11,46.71434088045201
142,19,8,71,53,138,46,49,0.19887955182072828,0.1484593837535014,0.3865546218487395,0.12885154061624648,0.13725490196078433,338,10,45.974674801427426
144,14,5,25,76,119,2,80,0.08278145695364239,0.25165562913907286,0.39403973509933776,0.006622516556291391,0.26490066225165565,83,13,49.26612537421756
495,9,5,58,55,33,37,32,0.26976744186046514,0.2558139534883721,0.15348837209302327,0.17209302325581396,0.14883720930232558,270,13,34.89630455559095
269,3,6,69,114,74,12,31,0.23,0.38,0.24666666666666667,0.04,0.10333333333333333,324,2,46.37168949771689
387,10,1,38,86,22,25,57,0.16666666666666666,0.37719298245614036,0.09649122807017543,0.10964912280701754,0.25,177,3,24.143955779860608
123,5,1,40,90,31,8,52,0.18099547511312217,0.4072398190045249,0.14027149321266968,0.03619909502262444,0.23529411764705882,93,10,28.384832331246514
466,17,3,85,46,148,5,35,0.2664576802507837,0.14420062695924765,0.46394984326018807,0.01567398119122257,0.109717868338558,347,11,31.157813372267796
496,11,7,17,128,99,23,76,0.04956268221574344,0.37317784256559766,0.2886297376093295,0.06705539358600583,0.22157434402332363,286,15,45.492152242501696
425,7,2,54,28,178,36,22,0.16981132075471697,0.0880503144654088,0.559748427672956,0.11320754716981132,0.06918238993710692,70,11,40.37714310329974
196,3,1,69,145,191,41,49,0.1393939393939394,0.29292929292929293,0.38585858585858585,0.08282828282828283,0.09898989898989899,338,14,43.40286425902865
404,16,2,28,10,46,19,30,0.21052631578947367,0.07518796992481203,0.3458646616541353,0.14285714285714285,0.22556390977443608,223,3,32.74652384385622
377,10,8,67,100,164,33,80,0.15090090090090091,0.22522522522522523,0.36936936936936937,0.07432432432432433,0.18018018018018017,16,10,44.83629519930889
220,10,8,98,22,24,31,16,0.5130890052356021,0.11518324607329843,0.1256544502617801,0.16230366492146597,0.08376963350785341,343,14,11.007530660546507
359,8,7,99,17,189,15,48,0.26902173913043476,0.04619565217391304,0.5135869565217391,0.04076086956521739,0.13043478260869565,223,12,42.87544669446099
348,16,4,20,29,177,42,35,0.066006600660066,0.09570957095709572,0.5841584158415841,0.13861386138613863,0.11551155115511551,57,4,48.24946878249469
92,9,1,96,13,48,0,21,0.5393258426966292,0.07303370786516854,0.2696629213483146,0.0,0.11797752808988764,307,11,0.0
326,0,1,53,104,95,44,79,0.14133333333333334,0.2773333333333333,0.25333333333333335,0.11733333333333333,0.21066666666666667,13,8,42.964748858447486
157,18,7,63,85,182,43,37,0.15365853658536585,0.2073170731707317,0.44390243902439025,0.1048780487804878,0.09024390243902439,79,15,46.216338122285336
180,2,6,60,54,174,27,11,0.18404907975460122,0.1656441717791411,0.5337423312883436,0.08282208588957055,0.03374233128834356,66,3,56.18631817799814
198,19,7,89,42,120,35,48,0.26646706586826346,0.12574850299401197,0.3592814371257485,0.10479041916167664,0.1437125748502994,192,14,36.97145435157083
471,1,5,67,88,178,8,40,0.17585301837270342,0.23097112860892388,0.4671916010498688,0.02099737532808399,0.10498687664041995,206,12,58.53976557724806
492,13,4,91,72,113,50,65,0.23273657289002558,0.18414322250639387,0.289002557544757,0.1278772378516624,0.16624040920716113,280,13,36.0760256455173
153,16,2,15,10,94,11,38,0.08928571428571429,0.05952380952380952,0.5595238095238095,0.06547619047619048,0.2261904761904762,95,8,43.646607958251785
113,15,4,7,130,63,7,23,0.030434782608695653,0.5652173913043478,0.27391304347826084,0.030434782608695653,0.1,230,3,34.12894580107207
251,5,8,12,26,129,11,60,0.05042016806722689,0.1092436974789916,0.542016806722689,0.046218487394957986,0.25210084033613445,275,8,60.78393001036031
333,12,4,12,93,183,15,61,0.03296703296703297,0.2554945054945055,0.5027472527472527,0.04120879120879121,0.16758241758241757,147,5,42.10710522354358
355,10,2,32,109,93,16,63,0.10223642172523961,0.34824281150159747,0.2971246006389776,0.051118210862619806,0.2012779552715655,188,5,37.10888879163202
144,7,4,51,150,126,14,71,0.12378640776699029,0.3640776699029126,0.3058252427184466,0.03398058252427184,0.17233009708737865,354,3,49.15999468014364
133,1,1,44,127,65,11,42,0.1522491349480969,0.43944636678200694,0.22491349480968859,0.03806228373702422,0.1453287197231834,232,10,39.06908565198844
465,12,5,61,80,56,44,71,0.1955128205128205,0.2564102564102564,0.1794871794871795,0.14102564102564102,0.22756410256410256,273,8,41.72049525816649
428,10,3,19,142,155,17,77,0.046341463414634146,0.3463414634146341,0.3780487804878049,0.041463414634146344,0.1878048780487805,86,11,35.58052121617107
283,11,4,66,119,20,48,54,0.21498371335504887,0.38762214983713356,0.06514657980456026,0.1563517915309446,0.1758957654723127,251,15,31.425326848422646
441,12,4,46,107,79,6,23,0.17624521072796934,0.4099616858237548,0.30268199233716475,0.022988505747126436,0.08812260536398467,51,11,33.57602477300163
142,13,3,24,50,23,5,53,0.15483870967741936,0.3225806451612903,0.14838709677419354,0.03225806451612903,0.3419354838709677,146,6,34.645161290322584
60,2,8,70,140,77,3,29,0.219435736677116,0.438871473354232,0.2413793103448276,0.009404388714733543,0.09090909090909091,220,5,46.11087731352257
388,14,4,82,14,80,48,47,0.3025830258302583,0.05166051660516605,0.2952029520295203,0.17712177121771217,0.17343173431734318,22,11,28.201738866703742
391,5,2,71,109,92,12,58,0.20760233918128654,0.31871345029239767,0.26900584795321636,0.03508771929824561,0.1695906432748538,121,7,32.69846991908997
79,3,7,31,113,47,37,61,0.10726643598615918,0.39100346020761245,0.16262975778546712,0.12802768166089964,0.21107266435986158,99,11,56.094918708821154
109,9,5,89,143,131,49,53,0.1913978494623656,0.30752688172043013,0.2817204301075269,0.1053763440860215,0.11397849462365592,229,7,42.30365296803653
378,6,1,67,97,195,12,63,0.1543778801843318,0.22350230414746544,0.44930875576036866,0.027649769585253458,0.14516129032258066,188,6,37.25276182059214
493,16,2,25,16,75,4,70,0.13157894736842105,0.08421052631578947,0.39473684210526316,0.021052631578947368,0.3684210526315789,117,6,39.997476568132655
91,6,5,30,38,119,38,28,0.11857707509881422,0.15019762845849802,0.47035573122529645,0.15019762845849802,0.11067193675889328,305,9,60.731441875575285
60,13,3,31,72,96,1,68,0.11567164179104478,0.26865671641791045,0.3582089552238806,0.0037313432835820895,0.2537313432835821,254,10,42.830198323451235
345,9,2,37,108,135,15,74,0.1002710027100271,0.2926829268292683,0.36585365853658536,0.04065040650406504,0.2005420054200542,92,5,39.24265879645098
81,0,7,6,145,49,13,65,0.02158273381294964,0.5215827338129496,0.17625899280575538,0.046762589928057555,0.23381294964028776,282,4,53.64718636050064
109,0,3,8,136,122,15,50,0.02416918429003021,0.4108761329305136,0.3685800604229607,0.045317220543806644,0.1510574018126888,276,11,49.5270454827629
480,7,4,77,68,162,23,45,0.20533333333333334,0.18133333333333335,0.432,0.06133333333333333,0.12,226,8,43.6358904109589
81,15,7,16,78,169,50,80,0.04071246819338423,0.1984732824427481,0.4300254452926209,0.1272264631043257,0.2035623409669211,54,7,46.592143330196244
387,20,6,81,25,42,33,6,0.43315508021390375,0.13368983957219252,0.22459893048128343,0.17647058823529413,0.03208556149732621,199,9,17.85971723683247
292,2,2,38,26,45,16,27,0.25,0.17105263157894737,0.29605263157894735,0.10526315789473684,0.17763157894736842,14,5,34.89572819033886
285,10,4,83,81,198,8,24,0.21065989847715735,0.20558375634517767,0.5025380710659898,0.02030456852791878,0.06091370558375635,135,9,37.04982268270635
189,2,6,66,94,157,32,70,0.1575178997613365,0.2243436754176611,0.3747016706443914,0.07637231503579953,0.16706443914081145,102,7,57.33520776800602
279,5,4,92,22,81,42,21,0.35658914728682173,0.08527131782945736,0.313953488372093,0.16279069767441862,0.08139534883720931,278,10,32.521397472655835
485,3,2,85,135,173,9,50,0.18805309734513273,0.29867256637168144,0.3827433628318584,0.01991150442477876,0.11061946902654868,212,12,40.165171535943756
262,20,4,85,77,193,5,45,0.20987654320987653,0.19012345679012346,0.4765432098765432,0.012345679012345678,0.1111111111111111,164,3,37.78978521900896
297,4,7,55,92,34,49,74,0.18092105263157895,0.3026315789473684,0.1118421052631579,0.1611842105263158,0.24342105263157895,166,13,49.36607786589762
130,6,3,42,84,161,47,43,0.11140583554376658,0.22281167108753316,0.4270557029177719,0.1246684350132626,0.11405835543766578,186,6,49.85829003306565
79,10,2,40,89,40,5,63,0.16877637130801687,0.3755274261603376,0.16877637130801687,0.02109704641350211,0.26582278481012656,50,14,26.5752268654991
321,16,2,28,27,26,43,57,0.15469613259668508,0.14917127071823205,0.143646408839779,0.23756906077348067,0.3149171270718232,244,15,36.31484144403239
74,5,1,73,87,148,50,34,0.18622448979591838,0.22193877551020408,0.37755102040816324,0.12755102040816327,0.08673469387755102,37,2,32.861441151803184
400,0,8,21,76,131,42,50,0.065625,0.2375,0.409375,0.13125,0.15625,210,2,64.89233732876714
295,0,7,76,60,156,37,47,0.20212765957446807,0.1595744680851064,0.4148936170212766,0.09840425531914894,0.125,169,15,58.16613232293791
243,5,2,82,34,105,49,31,0.2724252491694352,0.11295681063122924,0.3488372093023256,0.16279069767441862,0.10299003322259136,207,4,32.289104810449196
166,10,7,85,57,113,6,5,0.31954887218045114,0.21428571428571427,0.424812030075188,0.022556390977443608,0.018796992481203006,53,3,27.342568750643732
91,20,8,74,14,140,28,55,0.2379421221864952,0.04501607717041801,0.45016077170418006,0.09003215434083602,0.17684887459807075,156,12,42.08875479011584
443,11,1,92,59,82,32,37,0.304635761589404,0.19536423841059603,0.271523178807947,0.10596026490066225,0.12251655629139073,135,15,13.81289122743355
490,1,8,96,34,116,38,59,0.27988338192419826,0.09912536443148688,0.33819241982507287,0.11078717201166181,0.17201166180758018,114,15,48.487299812292825
203,12,4,49,49,122,18,50,0.1701388888888889,0.1701388888888889,0.4236111111111111,0.0625,0.1736111111111111,52,14,40.861634322678846
123,15,7,44,58,143,11,79,0.13134328358208955,0.17313432835820897,0.42686567164179107,0.03283582089552239,0.23582089552238805,115,12,49.93355142097731
243,8,1,27,128,142,30,16,0.07871720116618076,0.37317784256559766,0.4139941690962099,0.08746355685131195,0.04664723032069971,212,5,34.72918247533848
87,8,3,86,93,183,7,62,0.19953596287703015,0.21577726218097448,0.4245939675174014,0.016241299303944315,0.14385150812064965,214,5,37.7110892159044
187,17,4,56,12,57,3,78,0.27184466019417475,0.05825242718446602,0.2766990291262136,0.014563106796116505,0.3786407766990291,226,3,34.1201622556191
73,4,3,27,144,84,28,38,0.08411214953271028,0.4485981308411215,0.2616822429906542,0.08722741433021806,0.11838006230529595,101,5,45.047113045704776
52,18,5,81,62,151,3,70,0.22070844686648503,0.16893732970027248,0.4114441416893733,0.008174386920980926,0.1907356948228883,331,7,43.09010488596917
430,8,3,67,98,26,24,38,0.2648221343873518,0.38735177865612647,0.10276679841897234,0.09486166007905138,0.15019762845849802,144,10,23.672207482809032
206,8,8,28,136,55,3,18,0.11666666666666667,0.5666666666666667,0.22916666666666666,0.0125,0.075,340,2,46.803367579908674
490,8,3,62,26,114,42,32,0.2246376811594203,0.09420289855072464,0.41304347826086957,0.15217391304347827,0.11594202898550725,54,6,35.73972602739725
374,0,8,99,25,138,10,26,0.33221476510067116,0.08389261744966443,0.46308724832214765,0.03355704697986577,0.087248322147651,178,10,46.11285280867886
400,6,5,93,84,129,47,5,0.25977653631284914,0.2346368715083799,0.36033519553072624,0.13128491620111732,0.013966480446927373,278,3,42.16855437361292
364,20,1,27,97,174,11,27,0.08035714285714286,0.28869047619047616,0.5178571428571429,0.03273809523809524,0.08035714285714286,17,5,31.837043378995432
333,0,4,46,27,138,12,58,0.16370106761565836,0.09608540925266904,0.49110320284697506,0.042704626334519574,0.20640569395017794,242,13,61.36133183834642
434,20,5,19,119,165,5,29,0.05637982195845697,0.35311572700296734,0.4896142433234421,0.01483679525222552,0.08605341246290801,136,6,45.557375716434294
232,6,6,55,150,89,32,72,0.13819095477386933,0.3768844221105528,0.2236180904522613,0.08040201005025126,0.18090452261306533,138,8,49.385385833275976
330,8,2,13,42,172,13,59,0.043478260869565216,0.14046822742474915,0.5752508361204013,0.043478260869565216,0.19732441471571907,153,7,41.37348238420306
53,15,7,35,44,97,10,77,0.13307984790874525,0.16730038022813687,0.3688212927756654,0.03802281368821293,0.29277566539923955,92,14,49.283087660815674
409,16,2,41,116,41,36,53,0.14285714285714285,0.40418118466898956,0.14285714285714285,0.1254355400696864,0.18466898954703834,252,4,31.34752517779581
212,2,6,14,25,114,22,41,0.06481481481481481,0.11574074074074074,0.5277777777777778,0.10185185185185185,0.18981481481481483,48,4,63.23623795027905
355,9,2,44,91,198,6,21,0.12222222222222222,0.25277777777777777,0.55,0.016666666666666666,0.058333333333333334,148,4,39.513508371385086
253,8,4,23,117,21,33,11,0.11219512195121951,0.5707317073170731,0.1024390243902439,0.16097560975609757,0.05365853658536585,71,7,38.875041764116276
243,14,6,72,144,114,36,52,0.1722488038277512,0.3444976076555024,0.2727272727272727,0.0861244019138756,0.12440191387559808,147,8,40.81752638133316
400,3,5,43,81,114,32,70,0.1264705882352941,0.23823529411764705,0.3352941176470588,0.09411764705882353,0.20588235294117646,309,13,61.541700241740536
